date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:01:01	398/398	---M-Z	302	error ('Found')	text/html	date:Thu,%2009%20Apr%202026%2014:01:00%20GMT	https://novastraders.com/account/	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/account/index.html	(from https://novastraders.com/account/login)
15:01:01	57897/57897	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Apr%202026%2014:01:00%20GMT	https://novastraders.com/account/password/forget	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/account/password/forget.html	(from https://novastraders.com/account/login)
15:01:01	9829/9829	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2004%20Feb%202026%2003:22:51%20GMT	https://novastraders.com/account/assets/js/app.js	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/account/assets/js/app.js	(from https://novastraders.com/account/login)
15:01:02	675266/675266	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2004%20Feb%202026%2003:22:51%20GMT	https://novastraders.com/account/assets/js/bundle.js	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/account/assets/js/bundle.js	(from https://novastraders.com/account/login)
15:01:03	2956/2956	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2009%20Apr%202026%2014:01:03%20GMT	https://novastraders.com/account/%e2%80%9chttps://www.smartsupp.com%e2%80%9d	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/account/%e2%80%9chttps_/www.smartsupp.61.delayed	(from https://novastraders.com/account/login)
15:01:05	8509/8509	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Apr%202026%2014:01:04%20GMT	https://novastraders.com/account/login.html	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/account/login-2.html	(from https://novastraders.com/about.html)
15:01:05	8509/8509	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Apr%202026%2014:01:05%20GMT	https://novastraders.com/account/signup.html	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/account/signup.html	(from https://novastraders.com/about.html)
15:01:06	796/796	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Apr%202026%2014:01:05%20GMT	https://novastraders.com/translate.google.com/translate_a/elementa0d8.js?cb=googleTranslateElementInit	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/translate.google.com/translate_a/elementa0d8a0d8.js	(from https://novastraders.com/about.html)
15:01:06	16462/16462	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/img/shapes/contact-hero-left.png	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/img/shapes/contact-hero-left.png	(from https://novastraders.com/contact.html)
15:01:07	17354/17354	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/img/contact-bg-left.png	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/img/contact-bg-left.png	(from https://novastraders.com/contact.html)
15:01:08	17336/17336	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/img/contact-bg-right.png	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/img/contact-bg-right.png	(from https://novastraders.com/contact.html)
15:02:18	156045759/156045759	---M--	200	added ('OK')	video/mp4	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/video/001.mp4	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/video/001.mp4	(from https://novastraders.com/)
15:02:20	8177/8177	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/img/client-7.png	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/img/client-7.png	(from https://novastraders.com/testimonials.html)
15:02:21	1305/1305	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/img/brands/google.png	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/img/brands/google.png	(from https://novastraders.com/testimonials.html)
15:02:21	880/880	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/img/star-yellow.svg	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/img/star-yellow.svg	(from https://novastraders.com/testimonials.html)
15:02:22	993/993	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/img/brands/trust-pilot-logo-black.png	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/img/brands/trust-pilot-logo-black.png	(from https://novastraders.com/testimonials.html)
15:02:23	179720/179720	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2004%20Feb%202026%2003:22:51%20GMT	https://novastraders.com/account/assets/fonts/Roboto-Light.eot	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/account/assets/fonts/Roboto-Light.eot	(from https://novastraders.com/account/assets/css/apps.css?ver=1.1.0)
15:02:23	179720/179720	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2004%20Feb%202026%2003:22:51%20GMT	https://novastraders.com/account/assets/fonts/Roboto-Light.eot?	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/account/assets/fonts/Roboto-Lightd41d.eot	(from https://novastraders.com/account/assets/css/apps.css?ver=1.1.0)
15:02:24	65512/65512	---M--	200	added ('OK')	font/woff2	date:Wed,%2004%20Feb%202026%2003:22:51%20GMT	https://novastraders.com/account/assets/fonts/Roboto-Light.woff2	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/account/assets/fonts/Roboto-Light.woff2	(from https://novastraders.com/account/assets/css/apps.css?ver=1.1.0)
15:02:24	93120/93120	---M--	200	added ('OK')	font/woff	date:Wed,%2004%20Feb%202026%2003:22:51%20GMT	https://novastraders.com/account/assets/fonts/Roboto-Light.woff	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/account/assets/fonts/Roboto-Light.woff	(from https://novastraders.com/account/assets/css/apps.css?ver=1.1.0)
15:02:25	179520/179520	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2004%20Feb%202026%2003:22:51%20GMT	https://novastraders.com/account/assets/fonts/Roboto-Light.ttf	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/account/assets/fonts/Roboto-Light.ttf	(from https://novastraders.com/account/assets/css/apps.css?ver=1.1.0)
15:02:25	181108/181108	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2004%20Feb%202026%2003:22:51%20GMT	https://novastraders.com/account/assets/fonts/Roboto-Regular.eot	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/account/assets/fonts/Roboto-Regular.eot	(from https://novastraders.com/account/assets/css/apps.css?ver=1.1.0)
15:02:25	181108/181108	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2004%20Feb%202026%2003:22:51%20GMT	https://novastraders.com/account/assets/fonts/Roboto-Regular.eot?	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/account/assets/fonts/Roboto-Regulard41d.eot	(from https://novastraders.com/account/assets/css/apps.css?ver=1.1.0)
15:02:26	65916/65916	---M--	200	added ('OK')	font/woff2	date:Wed,%2004%20Feb%202026%2003:22:51%20GMT	https://novastraders.com/account/assets/fonts/Roboto-Regular.woff2	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/account/assets/fonts/Roboto-Regular.woff2	(from https://novastraders.com/account/assets/css/apps.css?ver=1.1.0)
15:02:26	93388/93388	---M--	200	added ('OK')	font/woff	date:Wed,%2004%20Feb%202026%2003:22:51%20GMT	https://novastraders.com/account/assets/fonts/Roboto-Regular.woff	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/account/assets/fonts/Roboto-Regular.woff	(from https://novastraders.com/account/assets/css/apps.css?ver=1.1.0)
15:02:26	180932/180932	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2004%20Feb%202026%2003:22:51%20GMT	https://novastraders.com/account/assets/fonts/Roboto-Regular.ttf	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/account/assets/fonts/Roboto-Regular.ttf	(from https://novastraders.com/account/assets/css/apps.css?ver=1.1.0)
15:02:26	181460/181460	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2004%20Feb%202026%2003:22:51%20GMT	https://novastraders.com/account/assets/fonts/Roboto-Medium.eot	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/account/assets/fonts/Roboto-Medium.eot	(from https://novastraders.com/account/assets/css/apps.css?ver=1.1.0)
15:02:26	181460/181460	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2004%20Feb%202026%2003:22:51%20GMT	https://novastraders.com/account/assets/fonts/Roboto-Medium.eot?	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/account/assets/fonts/Roboto-Mediumd41d.eot	(from https://novastraders.com/account/assets/css/apps.css?ver=1.1.0)
15:02:27	66792/66792	---M--	200	added ('OK')	font/woff2	date:Wed,%2004%20Feb%202026%2003:22:51%20GMT	https://novastraders.com/account/assets/fonts/Roboto-Medium.woff2	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/account/assets/fonts/Roboto-Medium.woff2	(from https://novastraders.com/account/assets/css/apps.css?ver=1.1.0)
15:02:27	94032/94032	---M--	200	added ('OK')	font/woff	date:Wed,%2004%20Feb%202026%2003:22:51%20GMT	https://novastraders.com/account/assets/fonts/Roboto-Medium.woff	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/account/assets/fonts/Roboto-Medium.woff	(from https://novastraders.com/account/assets/css/apps.css?ver=1.1.0)
15:02:28	181256/181256	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2004%20Feb%202026%2003:22:51%20GMT	https://novastraders.com/account/assets/fonts/Roboto-Medium.ttf	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/account/assets/fonts/Roboto-Medium.ttf	(from https://novastraders.com/account/assets/css/apps.css?ver=1.1.0)
15:02:28	179992/179992	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2004%20Feb%202026%2003:22:51%20GMT	https://novastraders.com/account/assets/fonts/Roboto-Bold.eot	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/account/assets/fonts/Roboto-Bold.eot	(from https://novastraders.com/account/assets/css/apps.css?ver=1.1.0)
15:02:28	179992/179992	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2004%20Feb%202026%2003:22:51%20GMT	https://novastraders.com/account/assets/fonts/Roboto-Bold.eot?	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/account/assets/fonts/Roboto-Boldd41d.eot	(from https://novastraders.com/account/assets/css/apps.css?ver=1.1.0)
15:02:29	65972/65972	---M--	200	added ('OK')	font/woff2	date:Wed,%2004%20Feb%202026%2003:22:51%20GMT	https://novastraders.com/account/assets/fonts/Roboto-Bold.woff2	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/account/assets/fonts/Roboto-Bold.woff2	(from https://novastraders.com/account/assets/css/apps.css?ver=1.1.0)
15:02:29	93700/93700	---M--	200	added ('OK')	font/woff	date:Wed,%2004%20Feb%202026%2003:22:51%20GMT	https://novastraders.com/account/assets/fonts/Roboto-Bold.woff	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/account/assets/fonts/Roboto-Bold.woff	(from https://novastraders.com/account/assets/css/apps.css?ver=1.1.0)
15:02:29	179812/179812	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2004%20Feb%202026%2003:22:51%20GMT	https://novastraders.com/account/assets/fonts/Roboto-Bold.ttf	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/account/assets/fonts/Roboto-Bold.ttf	(from https://novastraders.com/account/assets/css/apps.css?ver=1.1.0)
15:02:30	300976/300976	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2004%20Feb%202026%2003:22:51%20GMT	https://novastraders.com/account/assets/fonts/Nioicon.eot?djcpub	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/account/assets/fonts/Nioicon533f.eot	(from https://novastraders.com/account/assets/css/apps.css?ver=1.1.0)
15:02:30	300812/300812	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2004%20Feb%202026%2003:22:51%20GMT	https://novastraders.com/account/assets/fonts/Nioicon.ttf?djcpub	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/account/assets/fonts/Nioicon533f.ttf	(from https://novastraders.com/account/assets/css/apps.css?ver=1.1.0)
15:02:30	300888/300888	---M--	200	added ('OK')	font/woff	date:Wed,%2004%20Feb%202026%2003:22:51%20GMT	https://novastraders.com/account/assets/fonts/Nioicon.woff?djcpub	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/account/assets/fonts/Nioicon533f.woff	(from https://novastraders.com/account/assets/css/apps.css?ver=1.1.0)
15:02:31	1322282/1322282	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Feb%202026%2003:22:51%20GMT	https://novastraders.com/account/assets/fonts/Nioicon.svg?djcpub	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/account/assets/fonts/Nioicon533f.svg	(from https://novastraders.com/account/assets/css/apps.css?ver=1.1.0)
15:02:31	2963/2963	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2009%20Apr%202026%2014:02:31%20GMT	https://novastraders.com/account/password/%e2%80%9chttps://www.smartsupp.com%e2%80%9d	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/account/password/%e2%80%9chttps_/www.smartsupp.com%e2%80%9d	(from https://novastraders.com/account/password/forget)
